keyword,product_key,buyer_research_refs,query_origin,semantic_cluster,intent,target_page_type,target_url,keyword_role,decision_reason,supporting_fact_ids,demand_evidence,season,research_period,validation_source,checked_at,representative_SERP_URLs,possible_overlap_with_other_products,mapping_reason,mapping_status,mapping_version
octopus tentacle rug,custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-04,B002-011-BR01,SERP_OBSERVED_AND_AGENT_EXPANSION,tentacle pit Halloween rug,Commercial,PRODUCT,https://chillgen.com/products/custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-04,SECONDARY,Relevant synonym or motif variant supporting the product page.,B002-011,SERP pages observed; no search volume source used.,HALLOWEEN,2026-09-07,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859; https://www.walmart.com/ip/3D-Haunted-Staircase-Round-Rug-Optical-Illusion-Halloween-Area-Mat/20840972139; https://chillgen.com/collections/halloween,2026-09-07T01:19:02+07:00,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859,MEDIUM_WITH_SIMILAR_ROUND_RUG_PRODUCTS,Motif-specific keyword retained for product; broad seasonal term left for collection.,NEEDS_REVIEW,2.4
Halloween round rug,custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-04,,SERP_OBSERVED_AND_AGENT_EXPANSION,tentacle pit Halloween rug,Commercial,COLLECTION,https://chillgen.com/collections/halloween,REJECTED,Broad term overlaps many products; better treated as collection-level target.,B002-011,SERP pages observed; no search volume source used.,HALLOWEEN,2026-09-07,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859; https://www.walmart.com/ip/3D-Haunted-Staircase-Round-Rug-Optical-Illusion-Halloween-Area-Mat/20840972139; https://chillgen.com/collections/halloween,2026-09-07T01:19:02+07:00,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859,YES,Motif-specific keyword retained for product; broad seasonal term left for collection.,NEEDS_REVIEW,2.4
haunted village Halloween rug,custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-14,B002-012-BR01,SERP_OBSERVED_AND_AGENT_EXPANSION,haunted village Halloween rug,Commercial,PRODUCT,https://chillgen.com/products/custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-14,PRIMARY,Best fit for observed motif and product-level commercial intent.,B002-012,SERP pages observed; no search volume source used.,HALLOWEEN,2026-09-07,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859; https://www.walmart.com/ip/3D-Haunted-Staircase-Round-Rug-Optical-Illusion-Halloween-Area-Mat/20840972139; https://chillgen.com/collections/halloween,2026-09-07T01:19:02+07:00,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859,MEDIUM_WITH_SIMILAR_ROUND_RUG_PRODUCTS,Motif-specific keyword retained for product; broad seasonal term left for collection.,NEEDS_REVIEW,2.4
moonlit Halloween rug,custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-14,B002-012-BR01,SERP_OBSERVED_AND_AGENT_EXPANSION,haunted village Halloween rug,Commercial,PRODUCT,https://chillgen.com/products/custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-14,SECONDARY,Relevant synonym or motif variant supporting the product page.,B002-012,SERP pages observed; no search volume source used.,HALLOWEEN,2026-09-07,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859; https://www.walmart.com/ip/3D-Haunted-Staircase-Round-Rug-Optical-Illusion-Halloween-Area-Mat/20840972139; https://chillgen.com/collections/halloween,2026-09-07T01:19:02+07:00,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859,MEDIUM_WITH_SIMILAR_ROUND_RUG_PRODUCTS,Motif-specific keyword retained for product; broad seasonal term left for collection.,NEEDS_REVIEW,2.4
Halloween round rug,custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-14,,SERP_OBSERVED_AND_AGENT_EXPANSION,haunted village Halloween rug,Commercial,COLLECTION,https://chillgen.com/collections/halloween,REJECTED,Broad term overlaps many products; better treated as collection-level target.,B002-012,SERP pages observed; no search volume source used.,HALLOWEEN,2026-09-07,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859; https://www.walmart.com/ip/3D-Haunted-Staircase-Round-Rug-Optical-Illusion-Halloween-Area-Mat/20840972139; https://chillgen.com/collections/halloween,2026-09-07T01:19:02+07:00,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859,YES,Motif-specific keyword retained for product; broad seasonal term left for collection.,NEEDS_REVIEW,2.4
blue haunted forest Halloween rug,custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-05,B002-013-BR01,SERP_OBSERVED_AND_AGENT_EXPANSION,blue haunted forest Halloween rug,Commercial,PRODUCT,https://chillgen.com/products/custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-05,PRIMARY,Best fit for observed motif and product-level commercial intent.,B002-013,SERP pages observed; no search volume source used.,HALLOWEEN,2026-09-07,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859; https://www.walmart.com/ip/3D-Haunted-Staircase-Round-Rug-Optical-Illusion-Halloween-Area-Mat/20840972139; https://chillgen.com/collections/halloween,2026-09-07T01:19:02+07:00,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859,MEDIUM_WITH_SIMILAR_ROUND_RUG_PRODUCTS,Motif-specific keyword retained for product; broad seasonal term left for collection.,NEEDS_REVIEW,2.4
haunted house round rug,custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-05,B002-013-BR01,SERP_OBSERVED_AND_AGENT_EXPANSION,blue haunted forest Halloween rug,Commercial,PRODUCT,https://chillgen.com/products/custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-05,SECONDARY,Relevant synonym or motif variant supporting the product page.,B002-013,SERP pages observed; no search volume source used.,HALLOWEEN,2026-09-07,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859; https://www.walmart.com/ip/3D-Haunted-Staircase-Round-Rug-Optical-Illusion-Halloween-Area-Mat/20840972139; https://chillgen.com/collections/halloween,2026-09-07T01:19:02+07:00,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859,MEDIUM_WITH_SIMILAR_ROUND_RUG_PRODUCTS,Motif-specific keyword retained for product; broad seasonal term left for collection.,NEEDS_REVIEW,2.4
Halloween round rug,custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-05,,SERP_OBSERVED_AND_AGENT_EXPANSION,blue haunted forest Halloween rug,Commercial,COLLECTION,https://chillgen.com/collections/halloween,REJECTED,Broad term overlaps many products; better treated as collection-level target.,B002-013,SERP pages observed; no search volume source used.,HALLOWEEN,2026-09-07,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859; https://www.walmart.com/ip/3D-Haunted-Staircase-Round-Rug-Optical-Illusion-Halloween-Area-Mat/20840972139; https://chillgen.com/collections/halloween,2026-09-07T01:19:02+07:00,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859,YES,Motif-specific keyword retained for product; broad seasonal term left for collection.,NEEDS_REVIEW,2.4
jack-o-lantern monster rug,custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-01,B002-014-BR01,SERP_OBSERVED_AND_AGENT_EXPANSION,jack-o-lantern monster rug,Commercial,PRODUCT,https://chillgen.com/products/custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-01,PRIMARY,Best fit for observed motif and product-level commercial intent.,B002-014,SERP pages observed; no search volume source used.,HALLOWEEN,2026-09-07,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859; https://www.walmart.com/ip/3D-Haunted-Staircase-Round-Rug-Optical-Illusion-Halloween-Area-Mat/20840972139; https://chillgen.com/collections/halloween,2026-09-07T01:19:02+07:00,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859,MEDIUM_WITH_SIMILAR_ROUND_RUG_PRODUCTS,Motif-specific keyword retained for product; broad seasonal term left for collection.,NEEDS_REVIEW,2.4
scary pumpkin rug,custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-01,B002-014-BR01,SERP_OBSERVED_AND_AGENT_EXPANSION,jack-o-lantern monster rug,Commercial,PRODUCT,https://chillgen.com/products/custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-01,SECONDARY,Relevant synonym or motif variant supporting the product page.,B002-014,SERP pages observed; no search volume source used.,HALLOWEEN,2026-09-07,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859; https://www.walmart.com/ip/3D-Haunted-Staircase-Round-Rug-Optical-Illusion-Halloween-Area-Mat/20840972139; https://chillgen.com/collections/halloween,2026-09-07T01:19:02+07:00,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859,MEDIUM_WITH_SIMILAR_ROUND_RUG_PRODUCTS,Motif-specific keyword retained for product; broad seasonal term left for collection.,NEEDS_REVIEW,2.4
Halloween round rug,custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-01,,SERP_OBSERVED_AND_AGENT_EXPANSION,jack-o-lantern monster rug,Commercial,COLLECTION,https://chillgen.com/collections/halloween,REJECTED,Broad term overlaps many products; better treated as collection-level target.,B002-014,SERP pages observed; no search volume source used.,HALLOWEEN,2026-09-07,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859; https://www.walmart.com/ip/3D-Haunted-Staircase-Round-Rug-Optical-Illusion-Halloween-Area-Mat/20840972139; https://chillgen.com/collections/halloween,2026-09-07T01:19:02+07:00,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859,YES,Motif-specific keyword retained for product; broad seasonal term left for collection.,NEEDS_REVIEW,2.4
lava vortex Halloween rug,custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-08,B002-015-BR01,SERP_OBSERVED_AND_AGENT_EXPANSION,lava vortex Halloween rug,Commercial,PRODUCT,https://chillgen.com/products/custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-08,PRIMARY,Best fit for observed motif and product-level commercial intent.,B002-015,SERP pages observed; no search volume source used.,HALLOWEEN,2026-09-07,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859; https://www.walmart.com/ip/3D-Haunted-Staircase-Round-Rug-Optical-Illusion-Halloween-Area-Mat/20840972139; https://chillgen.com/collections/halloween,2026-09-07T01:19:02+07:00,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859,MEDIUM_WITH_SIMILAR_ROUND_RUG_PRODUCTS,Motif-specific keyword retained for product; broad seasonal term left for collection.,NEEDS_REVIEW,2.4
fire pit illusion rug,custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-08,B002-015-BR01,SERP_OBSERVED_AND_AGENT_EXPANSION,lava vortex Halloween rug,Commercial,PRODUCT,https://chillgen.com/products/custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-08,SECONDARY,Relevant synonym or motif variant supporting the product page.,B002-015,SERP pages observed; no search volume source used.,HALLOWEEN,2026-09-07,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859; https://www.walmart.com/ip/3D-Haunted-Staircase-Round-Rug-Optical-Illusion-Halloween-Area-Mat/20840972139; https://chillgen.com/collections/halloween,2026-09-07T01:19:02+07:00,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859,MEDIUM_WITH_SIMILAR_ROUND_RUG_PRODUCTS,Motif-specific keyword retained for product; broad seasonal term left for collection.,NEEDS_REVIEW,2.4
Halloween round rug,custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-08,,SERP_OBSERVED_AND_AGENT_EXPANSION,lava vortex Halloween rug,Commercial,COLLECTION,https://chillgen.com/collections/halloween,REJECTED,Broad term overlaps many products; better treated as collection-level target.,B002-015,SERP pages observed; no search volume source used.,HALLOWEEN,2026-09-07,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859; https://www.walmart.com/ip/3D-Haunted-Staircase-Round-Rug-Optical-Illusion-Halloween-Area-Mat/20840972139; https://chillgen.com/collections/halloween,2026-09-07T01:19:02+07:00,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859,YES,Motif-specific keyword retained for product; broad seasonal term left for collection.,NEEDS_REVIEW,2.4
