keyword,product_key,buyer_research_refs,query_origin,semantic_cluster,intent,target_page_type,target_url,keyword_role,decision_reason,supporting_fact_ids,demand_evidence,season,research_period,validation_source,checked_at,representative_SERP_URLs,possible_overlap_with_other_products,mapping_reason,mapping_status,mapping_version
pumpkin ghost Halloween rug,personalized-halloween-3d-optical-illusion-shaped-rug-a04-a04,B001-008-BR01,SERP_OBSERVED_AND_AGENT_EXPANSION,pumpkin ghost Halloween rug,Commercial,PRODUCT,https://chillgen.com/products/personalized-halloween-3d-optical-illusion-shaped-rug-a04-a04,PRIMARY,Motif-specific phrase matches the observed product and commercial intent.,B001-008,SERP pages observed; no search volume source used.,HALLOWEEN,2026-09-07,https://www.walmart.com/ip/20811815953; https://shop.tiktok.com/us/pdp/1732566225722380431; https://www.etsy.com/ca/listing/4557149347/3d-skeleton-halloween-rug-round-spooky; https://pisif.com/products/3d-skeleton-illusion-round-halloween-rug,2026-09-07T01:09:45+07:00,https://www.walmart.com/ip/20811815953; https://shop.tiktok.com/us/pdp/1732566225722380431; https://www.etsy.com/ca/listing/4557149347/3d-skeleton-halloween-rug-round-spooky,,Product-specific motif retained; collection handles broad seasonal head term. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
personalized Halloween rug,personalized-halloween-3d-optical-illusion-shaped-rug-a04-a04,B001-008-BR01,SERP_OBSERVED_AND_AGENT_EXPANSION,pumpkin ghost Halloween rug,Commercial,PRODUCT,https://chillgen.com/products/personalized-halloween-3d-optical-illusion-shaped-rug-a04-a04,SECONDARY,Relevant synonym or customization phrase; supports product copy without replacing primary.,B001-008,SERP pages observed; no search volume source used.,HALLOWEEN,2026-09-07,https://www.walmart.com/ip/20811815953; https://shop.tiktok.com/us/pdp/1732566225722380431; https://www.etsy.com/ca/listing/4557149347/3d-skeleton-halloween-rug-round-spooky; https://pisif.com/products/3d-skeleton-illusion-round-halloween-rug,2026-09-07T01:09:45+07:00,https://www.walmart.com/ip/20811815953; https://shop.tiktok.com/us/pdp/1732566225722380431; https://www.etsy.com/ca/listing/4557149347/3d-skeleton-halloween-rug-round-spooky,personalized-witch-area-rug-with-name-custom-halloween-r-design-01; personalized-witch-area-rug-with-name-custom-halloween-r-design-02; personalized-witch-area-rug-with-name-custom-halloween-r-design-04; personalized-witch-area-rug-with-name-custom-halloween-r-design-05; personalized-witch-area-rug-with-name-custom-halloween-r-design-06; personalized-witch-area-rug-with-name-custom-halloween-r-design-08; personalized-witch-area-rug-with-name-custom-halloween-r-design-09; personalized-witch-area-rug-with-name-custom-halloween-r-design-10; personalized-witch-area-rug-with-name-custom-halloween-r-design-11; personalized-witch-area-rug-with-name-custom-halloween-r-design-12; personalized-witch-area-rug-with-name-custom-halloween-rug-black,Product-specific motif retained; collection handles broad seasonal head term. CATALOG_REVIEW_EXPECTED_SHARED_TERM: overlap is limited to rejected/collection or cross-role usage; not treated as cannibalization by itself.,FINAL_REVIEWED,2.4-catalog-final-1
halloween rug,personalized-halloween-3d-optical-illusion-shaped-rug-a04-a04,,SERP_OBSERVED_AND_AGENT_EXPANSION,halloween rug,Commercial,COLLECTION,https://chillgen.com/collections/halloween,REJECTED,Too broad for individual product; better assigned to Halloween collection to reduce overlap.,B001-008,SERP pages observed; no search volume source used.,HALLOWEEN,2026-09-07,https://chillgen.com/collections/halloween,2026-09-07T01:09:45+07:00,https://www.walmart.com/ip/20811815953; https://shop.tiktok.com/us/pdp/1732566225722380431; https://www.etsy.com/ca/listing/4557149347/3d-skeleton-halloween-rug-round-spooky,custom-dog-photo-rug-personalized-pet-portrait-area-mat-n-design-01; custom-dog-photo-rug-personalized-pet-portrait-area-mat-n-design-02; custom-dog-photo-rug-personalized-pet-portrait-area-mat-n-design-03; custom-dog-photo-rug-personalized-pet-portrait-area-mat-non-slip; custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-06; custom-halloween-3d-effect-optical-illusion-spooky-round-rug-d9-d9; personalized-halloween-3d-optical-illusion-shaped-rug-a0-design-100; personalized-halloween-3d-optical-illusion-shaped-rug-a0-design-101; personalized-halloween-3d-optical-illusion-shaped-rug-a0-design-102; personalized-orthodox-christian-area-rug-custom-eastern-design-100; personalized-orthodox-christian-area-rug-custom-eastern-design-101; personalized-orthodox-christian-area-rug-custom-eastern-design-102; personalized-orthodox-christian-area-rug-custom-eastern-design-103; personalized-orthodox-christian-area-rug-custom-eastern-design-104; personalized-orthodox-christian-area-rug-custom-eastern-design-105; personalized-orthodox-christian-area-rug-custom-eastern-design-106; personalized-orthodox-christian-area-rug-custom-eastern-design-107; personalized-orthodox-christian-area-rug-custom-eastern-design-108; personalized-orthodox-christian-area-rug-custom-eastern-orthodox,Product-specific motif retained; collection handles broad seasonal head term. CATALOG_REVIEW_EXPECTED_SHARED_TERM: overlap is limited to rejected/collection or cross-role usage; not treated as cannibalization by itself.,FINAL_REVIEWED,2.4-catalog-final-1
skeleton pit Halloween round rug,custom-halloween-3d-effect-optical-illusion-spooky-round-rug-d9-d9,B001-009-BR01,SERP_OBSERVED_AND_AGENT_EXPANSION,skeleton pit Halloween round rug,Commercial,PRODUCT,https://chillgen.com/products/custom-halloween-3d-effect-optical-illusion-spooky-round-rug-d9-d9,PRIMARY,Motif-specific phrase matches the observed product and commercial intent.,B001-009,SERP pages observed; no search volume source used.,HALLOWEEN,2026-09-07,https://www.walmart.com/ip/20812707756; https://shop.tiktok.com/us/pdp/halloween-3d-skeleton-pit-round-rug-spooky-optic-illusion/1729524799415162793; https://shop.tiktok.com/us/pdp/1732597414909874553,2026-09-07T01:09:45+07:00,https://www.walmart.com/ip/20812707756; https://shop.tiktok.com/us/pdp/halloween-3d-skeleton-pit-round-rug-spooky-optic-illusion/1729524799415162793; https://shop.tiktok.com/us/pdp/1732597414909874553,,Product-specific motif retained; collection handles broad seasonal head term. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
3D skeleton round rug,custom-halloween-3d-effect-optical-illusion-spooky-round-rug-d9-d9,B001-009-BR01,SERP_OBSERVED_AND_AGENT_EXPANSION,skeleton pit Halloween round rug,Commercial,PRODUCT,https://chillgen.com/products/custom-halloween-3d-effect-optical-illusion-spooky-round-rug-d9-d9,SECONDARY,Relevant synonym or customization phrase; supports product copy without replacing primary.,B001-009,SERP pages observed; no search volume source used.,HALLOWEEN,2026-09-07,https://www.walmart.com/ip/20812707756; https://shop.tiktok.com/us/pdp/halloween-3d-skeleton-pit-round-rug-spooky-optic-illusion/1729524799415162793; https://shop.tiktok.com/us/pdp/1732597414909874553,2026-09-07T01:09:45+07:00,https://www.walmart.com/ip/20812707756; https://shop.tiktok.com/us/pdp/halloween-3d-skeleton-pit-round-rug-spooky-optic-illusion/1729524799415162793; https://shop.tiktok.com/us/pdp/1732597414909874553,,Product-specific motif retained; collection handles broad seasonal head term. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
halloween rug,custom-halloween-3d-effect-optical-illusion-spooky-round-rug-d9-d9,,SERP_OBSERVED_AND_AGENT_EXPANSION,halloween rug,Commercial,COLLECTION,https://chillgen.com/collections/halloween,REJECTED,Too broad for individual product; better assigned to Halloween collection to reduce overlap.,B001-009,SERP pages observed; no search volume source used.,HALLOWEEN,2026-09-07,https://chillgen.com/collections/halloween,2026-09-07T01:09:45+07:00,https://www.walmart.com/ip/20812707756; https://shop.tiktok.com/us/pdp/halloween-3d-skeleton-pit-round-rug-spooky-optic-illusion/1729524799415162793; https://shop.tiktok.com/us/pdp/1732597414909874553,custom-dog-photo-rug-personalized-pet-portrait-area-mat-n-design-01; custom-dog-photo-rug-personalized-pet-portrait-area-mat-n-design-02; custom-dog-photo-rug-personalized-pet-portrait-area-mat-n-design-03; custom-dog-photo-rug-personalized-pet-portrait-area-mat-non-slip; custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-06; personalized-halloween-3d-optical-illusion-shaped-rug-a0-design-100; personalized-halloween-3d-optical-illusion-shaped-rug-a0-design-101; personalized-halloween-3d-optical-illusion-shaped-rug-a0-design-102; personalized-halloween-3d-optical-illusion-shaped-rug-a04-a04; personalized-orthodox-christian-area-rug-custom-eastern-design-100; personalized-orthodox-christian-area-rug-custom-eastern-design-101; personalized-orthodox-christian-area-rug-custom-eastern-design-102; personalized-orthodox-christian-area-rug-custom-eastern-design-103; personalized-orthodox-christian-area-rug-custom-eastern-design-104; personalized-orthodox-christian-area-rug-custom-eastern-design-105; personalized-orthodox-christian-area-rug-custom-eastern-design-106; personalized-orthodox-christian-area-rug-custom-eastern-design-107; personalized-orthodox-christian-area-rug-custom-eastern-design-108; personalized-orthodox-christian-area-rug-custom-eastern-orthodox,Product-specific motif retained; collection handles broad seasonal head term. CATALOG_REVIEW_EXPECTED_SHARED_TERM: overlap is limited to rejected/collection or cross-role usage; not treated as cannibalization by itself.,FINAL_REVIEWED,2.4-catalog-final-1
spider optical illusion Halloween rug,custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-06,B001-010-BR01,SERP_OBSERVED_AND_AGENT_EXPANSION,spider optical illusion Halloween rug,Commercial,PRODUCT,https://chillgen.com/products/custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-06,PRIMARY,Motif-specific phrase matches the observed product and commercial intent.,B001-010,SERP pages observed; no search volume source used.,HALLOWEEN,2026-09-07,https://www.walmart.com/ip/20812707756; https://shop.tiktok.com/us/pdp/halloween-3d-skeleton-pit-round-rug-spooky-optic-illusion/1729524799415162793; https://shop.tiktok.com/us/pdp/1732597414909874553,2026-09-07T01:09:45+07:00,https://www.walmart.com/ip/20812707756; https://shop.tiktok.com/us/pdp/halloween-3d-skeleton-pit-round-rug-spooky-optic-illusion/1729524799415162793; https://shop.tiktok.com/us/pdp/1732597414909874553,,Product-specific motif retained; collection handles broad seasonal head term. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
spider round rug,custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-06,B001-010-BR01,SERP_OBSERVED_AND_AGENT_EXPANSION,spider optical illusion Halloween rug,Commercial,PRODUCT,https://chillgen.com/products/custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-06,SECONDARY,Relevant synonym or customization phrase; supports product copy without replacing primary.,B001-010,SERP pages observed; no search volume source used.,HALLOWEEN,2026-09-07,https://www.walmart.com/ip/20812707756; https://shop.tiktok.com/us/pdp/halloween-3d-skeleton-pit-round-rug-spooky-optic-illusion/1729524799415162793; https://shop.tiktok.com/us/pdp/1732597414909874553,2026-09-07T01:09:45+07:00,https://www.walmart.com/ip/20812707756; https://shop.tiktok.com/us/pdp/halloween-3d-skeleton-pit-round-rug-spooky-optic-illusion/1729524799415162793; https://shop.tiktok.com/us/pdp/1732597414909874553,,Product-specific motif retained; collection handles broad seasonal head term. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
halloween rug,custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-06,,SERP_OBSERVED_AND_AGENT_EXPANSION,halloween rug,Commercial,COLLECTION,https://chillgen.com/collections/halloween,REJECTED,Too broad for individual product; better assigned to Halloween collection to reduce overlap.,B001-010,SERP pages observed; no search volume source used.,HALLOWEEN,2026-09-07,https://chillgen.com/collections/halloween,2026-09-07T01:09:45+07:00,https://www.walmart.com/ip/20812707756; https://shop.tiktok.com/us/pdp/halloween-3d-skeleton-pit-round-rug-spooky-optic-illusion/1729524799415162793; https://shop.tiktok.com/us/pdp/1732597414909874553,custom-dog-photo-rug-personalized-pet-portrait-area-mat-n-design-01; custom-dog-photo-rug-personalized-pet-portrait-area-mat-n-design-02; custom-dog-photo-rug-personalized-pet-portrait-area-mat-n-design-03; custom-dog-photo-rug-personalized-pet-portrait-area-mat-non-slip; custom-halloween-3d-effect-optical-illusion-spooky-round-rug-d9-d9; personalized-halloween-3d-optical-illusion-shaped-rug-a0-design-100; personalized-halloween-3d-optical-illusion-shaped-rug-a0-design-101; personalized-halloween-3d-optical-illusion-shaped-rug-a0-design-102; personalized-halloween-3d-optical-illusion-shaped-rug-a04-a04; personalized-orthodox-christian-area-rug-custom-eastern-design-100; personalized-orthodox-christian-area-rug-custom-eastern-design-101; personalized-orthodox-christian-area-rug-custom-eastern-design-102; personalized-orthodox-christian-area-rug-custom-eastern-design-103; personalized-orthodox-christian-area-rug-custom-eastern-design-104; personalized-orthodox-christian-area-rug-custom-eastern-design-105; personalized-orthodox-christian-area-rug-custom-eastern-design-106; personalized-orthodox-christian-area-rug-custom-eastern-design-107; personalized-orthodox-christian-area-rug-custom-eastern-design-108; personalized-orthodox-christian-area-rug-custom-eastern-orthodox,Product-specific motif retained; collection handles broad seasonal head term. CATALOG_REVIEW_EXPECTED_SHARED_TERM: overlap is limited to rejected/collection or cross-role usage; not treated as cannibalization by itself.,FINAL_REVIEWED,2.4-catalog-final-1
tentacle pit Halloween rug,custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-04,B002-011-BR01,SERP_OBSERVED_AND_AGENT_EXPANSION,tentacle pit Halloween rug,Commercial,PRODUCT,https://chillgen.com/products/custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-04,PRIMARY,Best fit for observed motif and product-level commercial intent.,B002-011,SERP pages observed; no search volume source used.,HALLOWEEN,2026-09-07,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859; https://www.walmart.com/ip/3D-Haunted-Staircase-Round-Rug-Optical-Illusion-Halloween-Area-Mat/20840972139; https://chillgen.com/collections/halloween,2026-09-07T01:19:02+07:00,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859,,Motif-specific keyword retained for product; broad seasonal term left for collection. CATALOG_REVIEW_NO_EXACT_CROSS_PRODUCT_TERM_OVERLAP.,FINAL_REVIEWED,2.4-catalog-final-1
octopus tentacle rug,custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-04,B002-011-BR01,SERP_OBSERVED_AND_AGENT_EXPANSION,tentacle pit Halloween rug,Commercial,PRODUCT,https://chillgen.com/products/custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-04,SECONDARY,Relevant synonym or motif variant supporting the product page.,B002-011,SERP pages observed; no search volume source used.,HALLOWEEN,2026-09-07,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859; https://www.walmart.com/ip/3D-Haunted-Staircase-Round-Rug-Optical-Illusion-Halloween-Area-Mat/20840972139; https://chillgen.com/collections/halloween,2026-09-07T01:19:02+07:00,https://www.walmart.com/c/kp/vortex-illusion-rug; https://www.etsy.com/market/illusion_stairs_rug; https://www.walmart.com/ip/Halloween-3D-Optical-Illusion-Round-Rug-Spooky-Staircase-Ghost-Pumpkin-Circular-Floor-Mat-Non-Slip-Absorbent-Decorative-Doormat-Halloween-Home-Party/20673415859,custom-octopus-welcome-mat-entryway-living-room-3387fa82d0,Motif-specific keyword retained for product; broad seasonal term left for collection. CATALOG_REVIEW_SHARED_PRODUCT_TERM: keep only where each page has a distinct verified design/use-case modifier; QA before approval.,FINAL_REVIEWED,2.4-catalog-final-1
